,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-05,0,0,0,0,0,0,0,0,0,0,1.0,1.0004527527881895,1.0007858109111147,1.001175652587499,1.0013841962776064,1.0017507911434107,1.0020377775557552,1.0023457882574742,1.0025729681794797,1.0036069221556527,1.0035790811640244,1.0037524291046922,1.0037235782571665,1.0028359138722218,1.0029792140478835,1.0027199930846071
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003321731405443,1.0006849565994471,1.0009342045487355,1.0012936572325393,1.001574570191069,1.0018885223924572,1.0021057466151668,1.0031007020043805,1.0030992253270705,1.0032696331915907,1.003249067709089,1.0023865293377374,1.0025084714312025,1.0022478766331204
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003144117381877,1.0006014113748651,1.0009465006006377,1.0012282300500084,1.001544217532837,1.0017607362927168,1.0026809764806124,1.0026929535772273,1.002854836331776,1.002830224371761,1.001954743905124,1.0020547753802165,1.0017806536576686
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003133407992593,1.0006571127737214,1.0009264829549644,1.0012508808679392,1.00144801738188,1.0023910526442579,1.0024390384482218,1.0026066848015005,1.002607229361358,1.001807856665961,1.0018958497811432,1.0016386939404913
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003116577389868,1.000602749597753,1.0009176494320737,1.001143596016935,1.0018934843278706,1.0019137929124888,1.0020544866291874,1.0020087410132759,1.0010673127162477,1.001128905622114,1.000817466806155
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000287096660801,1.0006054776291264,1.0008237958340624,1.0015564620319566,1.0015952807861537,1.0017352273658418,1.0016986525446268,1.0007844089331044,1.0008344634284077,1.0005252850931283
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003022452330788,1.000568759081244,1.0010113859059344,1.0009984895190633,1.0010971701584674,1.0009841831323238,0.9998360966666064,0.9998505599328545,0.9994562129715965
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0002687600926456,1.000630591231861,1.000626429473631,1.0007154461469971,1.0005962625099922,0.9994279726637781,0.9994227062005316,0.9990125903379482
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000079626525502,0.9999359470386396,0.9999742570135427,0.9997574477587992,0.9982913655178494,0.998243638683133,0.9977274840928892
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001666916974732,1.000326483337987,1.0003911861025194,0.999778735431224,0.9997949651263194,0.9995510783981665
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001776152235016,1.0002910749467229,0.9998254673600675,0.9998478428340117,0.9996470302031679
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001276106296833,0.9997035741172879,0.9997231989092704,0.9995311818985543
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9997780033161121,0.9998117423338314,0.9996817981233211
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001043891844148,1.0002172258200186
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000111808281261
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
