,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-05,0,0,0,0,0,0,0,0,0,0,1.0,1.0050024157647932,1.009066120346195,1.0120056500208219,1.014602240620041,1.0175343120944484,1.0204557144781314,1.023336529475533,1.0262855753032076,1.0299376251704628,1.03251428143063,1.0356219548593704,1.0379901999473673,1.0389767484891403,1.0416481925719256,1.043978158823401
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0041029818544365,1.007032041386246,1.009703764706962,1.0125849782103116,1.0155091519002513,1.0184236470508143,1.0213514267526995,1.0249904474112923,1.027629056595352,1.030732058932824,1.0331481054876461,1.0342517942349245,1.03690418908148,1.0392414912943733
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0029126675415523,1.0056524408173946,1.0084837961360005,1.011416949137369,1.0143574597346885,1.0172760176813893,1.0208615460457684,1.0235438537244537,1.0266374410031232,1.0290826228753465,1.0302493368716577,1.032882137310738,1.0352132852651166
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002788364786854,1.0055948503290513,1.0085219610561156,1.011488381103485,1.0143822088869432,1.0180072149505288,1.0207479712368523,1.0238481580149328,1.026343205691393,1.0276419126772665,1.0302659287436082,1.0326215781169215
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0027516708442312,1.0057064089471524,1.0086798026746975,1.0115975860784605,1.0150416535727649,1.0177744948759055,1.0208468064887153,1.023316555203463,1.0245200255367588,1.027118424353889,1.0294229368056564
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0029559467530826,1.0059486984079464,1.008853302500012,1.01229362672223,1.0150651079342343,1.0181363185396075,1.0206369149809291,1.0219170923657928,1.0245054680221515,1.0268174846147895
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0029947406413162,1.0059424578164402,1.0091057614720051,1.0118469246663382,1.014875813852335,1.0173220542763632,1.018417103630284,1.0209700122947933,1.0231993742241494
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0029447838965877,1.0060428083192121,1.0088162125022127,1.0118359859520523,1.0143007227128575,1.015430451018508,1.0179658274508991,1.0201857102489373
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0027580499270625,1.005485454972045,1.0084532541916456,1.010842275978385,1.0117228953251276,1.014215001808178,1.0163307385629383
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002991263683899,1.0060825655276937,1.0087816222000519,1.0105827449465021,1.0131454164139717,1.015548496100853
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0031069688352807,1.005877984143907,1.0078802284365371,1.0104487192934744,1.012899343345177
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0028083231635172,1.0049061407182969,1.0074704500434621,1.0099329106878585
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0023495322739018,1.0049269097551095,1.00745491922739
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002646544528082,1.005420991172236
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0027736031836993
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
