,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-05,0,0,0,0,0,0,0,0,0,0,1.0,1.0045742560327588,1.0082890130590276,1.0109726619886799,1.013345472888775,1.0160513309289148,1.0186976974259392,1.0213390740913577,1.0239939979320334,1.0275191446779395,1.0299586751078467,1.0328668131469787,1.0351322023805805,1.036282998890608,1.0387922249153136,1.0410604583592569
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.003760045783867,1.0064409584387992,1.0088884734389465,1.0115477565427957,1.0142106639451287,1.0168876146563535,1.0195388758113795,1.0230284539959165,1.0255210085334883,1.02842728799688,1.0307325994165424,1.0319627117834647,1.0344599750594266,1.0367293890714773
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.0026709058910022,1.0051858419726885,1.0077991237438584,1.0104813376520096,1.0131858679501171,1.0158411134994711,1.019262155449244,1.0217918065320102,1.0246911896310147,1.0270200266278917,1.0282850560321626,1.0307685817621002,1.0330275535517486
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002567006172353,1.0051609903970569,1.007849415802881,1.0105844896750549,1.0132298092619956,1.016678003524146,1.0192627192192298,1.0221731188502154,1.0245486652788176,1.0259213653014057,1.0284027337742927,1.0306837155610702
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.002539758537644,1.0052572033000509,1.0079973772884034,1.0106691026818078,1.0139330335598602,1.016505365315336,1.0193877047717952,1.0217348440177274,1.0230015024007453,1.0254593011246476,1.0276869315864665
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002727036836541,1.0054892785774157,1.0081582317305025,1.011407896211453,1.0140156564571046,1.0168995286089504,1.0192742952406881,1.0205980690472105,1.0230501232528877,1.0252826638024946
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0027600335981994,1.0054707583622986,1.008442655748313,1.0110147976953905,1.0138546358401779,1.0161715916388925,1.0173025343994349,1.0197198493805437,1.021867314505516
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0027177747857814,1.0056161740560903,1.0082174722429362,1.011051118814648,1.0133837236735994,1.0145305642816909,1.0169350419936245,1.0190708060925089
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002558531509907,1.0051076483733918,1.0078862758176859,1.010139098416722,1.0110303784976158,1.013391129659184,1.015419755855484
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0028214049223154,1.0057434152298466,1.0083074920016055,1.010067165591976,1.012515586555361,1.0148312743867922
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.0029419029402342,1.0055755605213248,1.007515404219462,1.0099737399262925,1.0123346793354344
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0026676508650796,1.0046856635139088,1.0071418978838247,1.0095118098394025
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0022508648248163,1.0047245864339929,1.007158665355471
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.002555933048567,1.0052403240994368
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0026810278286535
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
