,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.0040031425313551,1.0064502211254809,1.0102323023891155,1.0121619226374026,1.0156328205145586,1.0171325600787602,1.0272565382432013,1.0318485789301568,1.0359683345001962,1.040604557603285,1.048490411106731,1.0516408887670474,1.0562565348916721
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.002447041919465,1.0061319010315322,1.0080970829617324,1.0115625772531232,1.013088353705682,1.0230457303354925,1.0276160469654683,1.0317059242582993,1.0363273223573648,1.0441484397745904,1.0472937574781869,1.0518638467141117
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0035991575873553,1.005599953191629,1.0090656349263238,1.0106172998087168,1.020433510382706,1.0249904936303922,1.029057979484965,1.0336722780871688,1.0414449322148553,1.044589328358411,1.0491231878288954
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.002030276999107,1.0054934587092657,1.007065624771751,1.0167456953550786,1.0212871814407867,1.025329734280138,1.0299337953271235,1.0376577684613177,1.0407972240091619,1.0452935911770491
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.003465558412412,1.0050670849302847,1.0145985547867498,1.019128418737373,1.0231492040119077,1.0277479958519748,1.0354227866538728,1.0385628718935653,1.0430224413204403
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.001631645312744,1.01098725723885,1.015497012578139,1.019488730265684,1.0240739421598244,1.0316812055415097,1.0348175008823606,1.0392307079168521
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0092102636394267,1.0137107249187232,1.0176821755680303,1.0222639050727211,1.0298249280432326,1.0329624918391822,1.0373404658974015
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.004461296983888,1.008384745877832,1.0129317547278822,1.0203993752155314,1.0235146451343438,1.0278281711038848
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.0038996943345238,1.0084414018549201,1.0158804317570322,1.0189870359733786,1.0232680036544977
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0045408042027413,1.0119607383904756,1.0150602853031858,1.0193127531700505
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0073972088664696,1.010487095818487,1.0147100738726755
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0030708232589538,1.0072574701164188
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0041711491205565
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999
